Submission ID,Last updated,Submission started,Status,Current step,Gender,State,Party,Have you decided on a presidential ticket?,Vote,"If you voted today, which ticket would you choose?",Errors,Url,Network ID
e16e688e-a245-49e6-9f6f-80d088703b86,Mon May 19 2025 15:52:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:52:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Maryland,Vision,Yes,Isaac Stevens/Chesed Vess,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=e16e688e-a245-49e6-9f6f-80d088703b86,f2a7190a99ccbed32fd2f2e1bf7187bd
999e7405-499d-48c1-889b-cd5e9b8673da,Mon May 19 2025 15:52:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:52:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Missouri,Vision,Yes,Jed Sicilia/Marie Timmons,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=999e7405-499d-48c1-889b-cd5e9b8673da,880f5728b9e06066e47cb3717c80ea20
3494a1e1-d438-4b51-a26b-859311da1d95,Mon May 19 2025 15:51:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:51:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Texas,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=3494a1e1-d438-4b51-a26b-859311da1d95,f2a7190a99ccbed32fd2f2e1bf7187bd
246fcb8b-f5fc-4b18-9b63-23396d92d956,Mon May 19 2025 15:51:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:51:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Maryland,Vision,Yes,Isaac Stevens/Chesed Vess,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=246fcb8b-f5fc-4b18-9b63-23396d92d956,880f5728b9e06066e47cb3717c80ea20
10c44f3c-34da-4da2-86f0-3b8d903cb0df,Mon May 19 2025 15:51:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:51:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Missouri,Compassion,Yes,Jed Sicilia/Marie Timmons,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=10c44f3c-34da-4da2-86f0-3b8d903cb0df,880f5728b9e06066e47cb3717c80ea20
97fc0895-6bf5-40f9-94d8-c8f77433f964,Mon May 19 2025 15:50:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:50:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Iowa,Compassion,No,,Isaac Stevens/Chesed Vess,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=97fc0895-6bf5-40f9-94d8-c8f77433f964,6b9a1e5acfb0c7a6be4b1645ed571682
f947d863-9b86-48ba-a223-e38ed2300137,Mon May 19 2025 15:50:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:50:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Oklahoma,Perseverance,No,,Clark Bigler/Grace Franklin,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f947d863-9b86-48ba-a223-e38ed2300137,880f5728b9e06066e47cb3717c80ea20
1c7e4710-dbce-42be-b094-8475924480dc,Mon May 19 2025 15:49:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:49:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Florida,Vision,Yes,Micah Carr/AnnaCatherine Hammett,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=1c7e4710-dbce-42be-b094-8475924480dc,6b9a1e5acfb0c7a6be4b1645ed571682
487346ce-c5d6-4d9a-89af-81a084dd201e,Mon May 19 2025 15:49:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:49:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Oklahoma,Perseverance,Yes,Clark Bigler/Grace Franklin,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=487346ce-c5d6-4d9a-89af-81a084dd201e,f2a7190a99ccbed32fd2f2e1bf7187bd
cc009411-7123-4a58-a8bb-556731f9d03f,Mon May 19 2025 15:49:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:49:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Tennessee,Perseverance,No,,Clark Bigler/Grace Franklin,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=cc009411-7123-4a58-a8bb-556731f9d03f,880f5728b9e06066e47cb3717c80ea20
3b62441d-7bf7-4f4b-86f9-faae6f4617a8,Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Iowa,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=3b62441d-7bf7-4f4b-86f9-faae6f4617a8,6b9a1e5acfb0c7a6be4b1645ed571682
657fabaa-2ccd-468e-9ee8-75b75fbceaa5,Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Texas,Perseverance,No,,Evan Duncan/Joy Southerland,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=657fabaa-2ccd-468e-9ee8-75b75fbceaa5,880f5728b9e06066e47cb3717c80ea20
e7c2f8e3-33c8-4d38-855c-3f1f77c4bd14,Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Iowa,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=e7c2f8e3-33c8-4d38-855c-3f1f77c4bd14,f2a7190a99ccbed32fd2f2e1bf7187bd
f866e55f-5c1d-436e-b6a1-a2a75e9d5c4c,Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Iowa,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f866e55f-5c1d-436e-b6a1-a2a75e9d5c4c,6b9a1e5acfb0c7a6be4b1645ed571682
3daada9d-4507-482f-b665-f5808c7680f0,Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Perseverance,No,,Isaac Powers/Enrique Rodriguez,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=3daada9d-4507-482f-b665-f5808c7680f0,f2a7190a99ccbed32fd2f2e1bf7187bd
f0842dea-a120-47fd-9f00-b6016a2b38b2,Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f0842dea-a120-47fd-9f00-b6016a2b38b2,880f5728b9e06066e47cb3717c80ea20
f12d2f84-70bb-4588-a472-701a7119d423,Mon May 19 2025 15:47:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:47:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Vision,No,,Clark Bigler/Grace Franklin,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f12d2f84-70bb-4588-a472-701a7119d423,6b9a1e5acfb0c7a6be4b1645ed571682
bb0b6c86-7bfe-4964-9384-fad465483434,Mon May 19 2025 15:47:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:47:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Kentucky,Perseverance,No,,Joseph Jackson/Gianna Willson,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=bb0b6c86-7bfe-4964-9384-fad465483434,f2a7190a99ccbed32fd2f2e1bf7187bd
a06f4ab5-2db4-4efc-91db-5baadaf3b514,Mon May 19 2025 15:46:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:46:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Kentucky,Compassion,Yes,Clark Bigler/Grace Franklin,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a06f4ab5-2db4-4efc-91db-5baadaf3b514,880f5728b9e06066e47cb3717c80ea20
837a8a71-9c41-4c94-8453-58ed036b70d2,Mon May 19 2025 15:46:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:46:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Tennessee,Perseverance,No,,Clark Bigler/Grace Franklin,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=837a8a71-9c41-4c94-8453-58ed036b70d2,6b9a1e5acfb0c7a6be4b1645ed571682
94fb7226-f134-486d-94c9-5c26f578227a,Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Tennessee,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=94fb7226-f134-486d-94c9-5c26f578227a,f2a7190a99ccbed32fd2f2e1bf7187bd
8a30d1a7-2308-4768-a884-cc4cdb88b6d6,Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Tennessee,Perseverance,Yes,Camp Fisher/Brody Aulds,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=8a30d1a7-2308-4768-a884-cc4cdb88b6d6,880f5728b9e06066e47cb3717c80ea20
85969a31-125d-4716-9f9a-4f037b3b83a3,Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Tennessee,Perseverance,Yes,Camp Fisher/Brody Aulds,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=85969a31-125d-4716-9f9a-4f037b3b83a3,880f5728b9e06066e47cb3717c80ea20
f3d3a0c1-3d69-487d-8c33-43e527720f52,Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Georgia,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f3d3a0c1-3d69-487d-8c33-43e527720f52,f2a7190a99ccbed32fd2f2e1bf7187bd
a01de558-0b41-4c49-bc0e-2b193ed6b864,Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:45:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Perseverance,Yes,Jacob Redd/Caleb Sartor,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a01de558-0b41-4c49-bc0e-2b193ed6b864,6b9a1e5acfb0c7a6be4b1645ed571682
433a191b-a25f-4d52-b88a-151b4925b3a8,Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Perseverance,Yes,Jacob Redd/Caleb Sartor,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=433a191b-a25f-4d52-b88a-151b4925b3a8,880f5728b9e06066e47cb3717c80ea20
a9ed881b-8026-4ebd-97cf-2dac000b09cf,Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a9ed881b-8026-4ebd-97cf-2dac000b09cf,f2a7190a99ccbed32fd2f2e1bf7187bd
f8263b2a-4677-4ff2-9080-5a94a6dd5403,Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Michigan,Perseverance,No,,Jacob Redd/Caleb Sartor,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f8263b2a-4677-4ff2-9080-5a94a6dd5403,6b9a1e5acfb0c7a6be4b1645ed571682
e9e57c74-de06-4f07-9b46-5883e0fc6242,Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:44:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Indiana,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=e9e57c74-de06-4f07-9b46-5883e0fc6242,880f5728b9e06066e47cb3717c80ea20
5d0a7fd8-05d2-436b-9efd-0c428f98659a,Mon May 19 2025 15:43:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:43:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Michigan,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=5d0a7fd8-05d2-436b-9efd-0c428f98659a,6b9a1e5acfb0c7a6be4b1645ed571682
0bcd7d55-4923-43ed-9bef-50edbb5a1994,Mon May 19 2025 15:43:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:43:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Michigan,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=0bcd7d55-4923-43ed-9bef-50edbb5a1994,880f5728b9e06066e47cb3717c80ea20
8678603d-ca65-452f-b07e-5889b64fcc0f,Mon May 19 2025 15:42:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:42:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Virginia,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=8678603d-ca65-452f-b07e-5889b64fcc0f,f2a7190a99ccbed32fd2f2e1bf7187bd
04b7a685-7c5e-4d75-b4c9-322a572bdf09,Mon May 19 2025 15:42:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:42:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Indiana,Vision,No,,Jed Sicilia/Marie Timmons,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=04b7a685-7c5e-4d75-b4c9-322a572bdf09,880f5728b9e06066e47cb3717c80ea20
9deaf6b2-77eb-42db-8a4e-4522ffe6d160,Mon May 19 2025 15:40:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:40:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Florida,Vision,No,,Isaac Powers/Enrique Rodriguez,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=9deaf6b2-77eb-42db-8a4e-4522ffe6d160,6b9a1e5acfb0c7a6be4b1645ed571682
01d0b4a3-f3de-476f-9e1e-0a24fcda39bb,Mon May 19 2025 15:40:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:40:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=01d0b4a3-f3de-476f-9e1e-0a24fcda39bb,880f5728b9e06066e47cb3717c80ea20
81776342-a648-4638-b1c1-5a604f0cd0d7,Mon May 19 2025 15:39:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:39:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Mississippi,Perseverance,Yes,Clark Bigler/Grace Franklin,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=81776342-a648-4638-b1c1-5a604f0cd0d7,880f5728b9e06066e47cb3717c80ea20
58584859-d5e8-426c-b621-2e2a4309ecb6,Mon May 19 2025 15:39:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:39:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Mississippi,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=58584859-d5e8-426c-b621-2e2a4309ecb6,f2a7190a99ccbed32fd2f2e1bf7187bd
f4da7cc8-c96d-4b9e-b2e2-885e156bdb8d,Mon May 19 2025 15:38:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:38:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Alabama,Vision,Yes,Isaac Stevens/Chesed Vess,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f4da7cc8-c96d-4b9e-b2e2-885e156bdb8d,880f5728b9e06066e47cb3717c80ea20
f7f6470e-31ef-4b56-b4c8-bfd26989864e,Mon May 19 2025 15:38:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:38:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Indiana,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f7f6470e-31ef-4b56-b4c8-bfd26989864e,6b9a1e5acfb0c7a6be4b1645ed571682
8cbe83d6-75a3-466d-92db-d207464cb7c3,Mon May 19 2025 15:38:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:38:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Alabama,Vision,Yes,Isaac Stevens/Chesed Vess,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=8cbe83d6-75a3-466d-92db-d207464cb7c3,f2a7190a99ccbed32fd2f2e1bf7187bd
247cddb8-88e2-47b8-9c08-3fe3131fe7ad,Mon May 19 2025 15:37:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:37:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Indiana,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=247cddb8-88e2-47b8-9c08-3fe3131fe7ad,880f5728b9e06066e47cb3717c80ea20
18518fb4-1c8d-459d-943b-cc88587f39f0,Mon May 19 2025 15:37:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:37:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Indiana,Compassion,No,,Evan Duncan/Joy Southerland,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=18518fb4-1c8d-459d-943b-cc88587f39f0,6b9a1e5acfb0c7a6be4b1645ed571682
ac417300-7769-4153-a419-7fa013731a1c,Mon May 19 2025 15:37:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:37:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Indiana,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=ac417300-7769-4153-a419-7fa013731a1c,f2a7190a99ccbed32fd2f2e1bf7187bd
e3e040c2-9a98-401f-8269-ffc2350445d8,Mon May 19 2025 15:36:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:36:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Utah,Perseverance,Yes,Will Sox/Simeon Paolicelli,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=e3e040c2-9a98-401f-8269-ffc2350445d8,448cfb1422334e9ff680f69439f0ca15
e4fcfde1-5fa1-448e-b5d2-bd5a9323da20,Mon May 19 2025 15:36:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:36:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,North Carolina,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=e4fcfde1-5fa1-448e-b5d2-bd5a9323da20,880f5728b9e06066e47cb3717c80ea20
61fa7cd7-86b3-4cd7-98c2-41a8f9d74acc,Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Mississippi,Vision,Yes,Micah Carr/AnnaCatherine Hammett,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=61fa7cd7-86b3-4cd7-98c2-41a8f9d74acc,f2a7190a99ccbed32fd2f2e1bf7187bd
92e42950-fbf5-4681-a30c-8347b8e605f8,Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,North Carolina,Compassion,No,,Brody Morgan/Zeke Harper,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=92e42950-fbf5-4681-a30c-8347b8e605f8,448cfb1422334e9ff680f69439f0ca15
e15646da-0cea-4e03-881a-ef35614bb195,Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,North Carolina,Compassion,No,,Jacob Redd/Caleb Sartor,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=e15646da-0cea-4e03-881a-ef35614bb195,880f5728b9e06066e47cb3717c80ea20
20d77580-6ab0-4db1-943b-9d41c6ffd84e,Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Virginia,Perseverance,Yes,Brody Morgan/Zeke Harper,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=20d77580-6ab0-4db1-943b-9d41c6ffd84e,f2a7190a99ccbed32fd2f2e1bf7187bd
47d90f42-2468-446e-b4bc-d7cf5e857627,Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Virginia,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=47d90f42-2468-446e-b4bc-d7cf5e857627,880f5728b9e06066e47cb3717c80ea20
a8ad9408-6ded-49e0-8926-99ca0a8b48d8,Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:35:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Virginia,Perseverance,Yes,Brody Morgan/Zeke Harper,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a8ad9408-6ded-49e0-8926-99ca0a8b48d8,448cfb1422334e9ff680f69439f0ca15
dc654ff8-d203-44e0-b951-8db162ee0145,Mon May 19 2025 15:34:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:34:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Virginia,Compassion,No,,Brody Morgan/Zeke Harper,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=dc654ff8-d203-44e0-b951-8db162ee0145,f2a7190a99ccbed32fd2f2e1bf7187bd
854d39b8-14db-49ce-afb6-2f5653420efe,Mon May 19 2025 15:34:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:34:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Virginia,Vision,Yes,Brody Morgan/Zeke Harper,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=854d39b8-14db-49ce-afb6-2f5653420efe,448cfb1422334e9ff680f69439f0ca15
a08a8a06-54ae-471f-8c9b-76d9891ed639,Mon May 19 2025 15:33:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:33:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Mississippi,Vision,No,,Micah Carr/AnnaCatherine Hammett,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a08a8a06-54ae-471f-8c9b-76d9891ed639,f2a7190a99ccbed32fd2f2e1bf7187bd
21b1af8c-adae-44a1-8ff7-427486dcb324,Mon May 19 2025 15:33:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:33:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,South Carolina,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=21b1af8c-adae-44a1-8ff7-427486dcb324,448cfb1422334e9ff680f69439f0ca15
58bbf89d-7442-4772-beae-5db0c2272505,Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Mississippi,Compassion,No,,Jacob Redd/Caleb Sartor,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=58bbf89d-7442-4772-beae-5db0c2272505,f2a7190a99ccbed32fd2f2e1bf7187bd
3a066288-a24b-4ff5-92e4-d9e310e69ee6,Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Mississippi,Vision,Yes,Jed Sicilia/Marie Timmons,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=3a066288-a24b-4ff5-92e4-d9e310e69ee6,880f5728b9e06066e47cb3717c80ea20
d4bcb436-be6d-4b9e-8507-67339199fff5,Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Utah,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=d4bcb436-be6d-4b9e-8507-67339199fff5,448cfb1422334e9ff680f69439f0ca15
9f4f9523-b4d9-4126-a9c3-08c945b7ac53,Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:32:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Utah,Perseverance,No,,Will Sox/Simeon Paolicelli,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=9f4f9523-b4d9-4126-a9c3-08c945b7ac53,f2a7190a99ccbed32fd2f2e1bf7187bd
136e4b2b-4ac0-4355-89c4-5d0f8ec1906f,Mon May 19 2025 15:31:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:31:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Utah,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=136e4b2b-4ac0-4355-89c4-5d0f8ec1906f,880f5728b9e06066e47cb3717c80ea20
decc2c0d-25f1-4512-8e39-c9fe74d51c85,Mon May 19 2025 15:31:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:31:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Mississippi,Perseverance,No,,Micah Carr/AnnaCatherine Hammett,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=decc2c0d-25f1-4512-8e39-c9fe74d51c85,448cfb1422334e9ff680f69439f0ca15
adcc7a9b-cf27-4641-9d99-58ebf446d54c,Mon May 19 2025 15:31:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 15:31:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Utah,Compassion,No,,Isaac Stevens/Chesed Vess,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=adcc7a9b-cf27-4641-9d99-58ebf446d54c,880f5728b9e06066e47cb3717c80ea20
